rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license
4.5,no,solsan,1 (mono),2018-11-15,level,18,XC443440.mp3,level,Solitary Sandpiper,1-3,XC443440 Solitary Sandpiper (Tringa solitaria),"['Brotogeris chiriri_Yellow-chevroned Parakeet', 'Furnarius rufus_Rufous Hornero']",yes,Tringa solitaria," Santa Rita do Novo Destino, Goiás, Chácara Jayrson",-14.625,44100 (Hz),song,500 m,,192000 (bps),mp3,level,Yellow-chevroned Parakeet (Brotogeris chiriri); Rufous Hornero (Furnarius rufus),443440,https://www.xeno-canto.org/443440,Brazil,JAYRSON ARAUJO DE OLIVEIRA,Tringa solitaria_Solitary Sandpiper,-49.0051,>10(s),7:23,JAYRSON ARAUJO DE OLIVEIRA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,solsan,1 (mono),2018-07-22,increasing,10,XC448920.mp3,level,Solitary Sandpiper,4-6,XC448920 Solitary Sandpiper (Tringa solitaria),['Quiscalus mexicanus_Great-tailed Grackle'],yes,Tringa solitaria," Las Cabras, Álamos, Sonora",27.0099,44100 (Hz),call,300 m,calls on being flushed;,128000 (bps),mp3,level,Great-tailed Grackle (Quiscalus mexicanus),448920,https://www.xeno-canto.org/448920,Mexico,Richard E. Webster,Tringa solitaria_Solitary Sandpiper,-108.9131,0-3(s),18:06,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,solsan,1 (mono),2018-07-19,increasing,7,XC448921.mp3,level,Solitary Sandpiper,1-3,XC448921 Solitary Sandpiper (Tringa solitaria),"['Zenaida asiatica_White-winged Dove', 'Thryophilus sinaloa_Sinaloa Wren']",yes,Tringa solitaria," Arroyo Uvalama, Álamos, Sonora",27.0262,44100 (Hz),call,400 m,"flying over, taking a look at the small creek;",128000 (bps),mp3,level,White-winged Dove (Zenaida asiatica); Sinaloa Wren (Thryophilus sinaloa),448921,https://www.xeno-canto.org/448921,Mexico,Richard E. Webster,Tringa solitaria_Solitary Sandpiper,-108.9761,0-3(s),06:18,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,solsan,1 (mono),2018-04-20,Not specified,26,XC451609.mp3,Not specified,Solitary Sandpiper,Not specified,XC451609 Solitary Sandpiper (Tringa solitaria),['Tringa flavipes_Lesser Yellowlegs'],yes,Tringa solitaria," River Lakes Conservation Area near Viera, Brevard Co, Florida",28.229,48000 (Hz),flight call,0 m,,128000 (bps),mp3,Not specified,Lesser Yellowlegs (Tringa flavipes),451609,https://www.xeno-canto.org/451609,United States,Paul Marvin,Tringa solitaria_Solitary Sandpiper,-80.813,Not specified,09:11,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.0,no,solsan,1 (mono),2018-09-18,Not specified,10,XC451897.mp3,Not specified,Solitary Sandpiper,Not specified,XC451897 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," River Lakes Conservation Area near Viera, Brevard Co, Florida",28.229,48000 (Hz),"call, flight call",0 m,called once from pond and then in flight,128000 (bps),mp3,Not specified,,451897,https://www.xeno-canto.org/451897,United States,Paul Marvin,Tringa solitaria_Solitary Sandpiper,-80.813,Not specified,06:48,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.0,no,solsan,2 (stereo),2018-08-04,both,14,XC458020.mp3,both,Solitary Sandpiper,Not specified,XC458020 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Bogotá, Bogotá",4.6992,44100 (Hz),song,2500 m,,320595 (bps),mp3,both,,458020,https://www.xeno-canto.org/458020,Colombia,Andrés Camilo Pérez Rodríguez - Corporación Universitaria Minuto De Dios UVD,Tringa solitaria_Solitary Sandpiper,-74.0878,3-6(s),08:00,Andrés Camilo Pérez Rodríguez - Corporación Universitaria Minuto De Dios UVD,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,solsan,2 (stereo),2019-02-19,Not specified,7,XC460565.mp3,Not specified,Solitary Sandpiper,Not specified,XC460565 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria, Ecoparque Sabana,4.9488,44100 (Hz),alarm call,2600 m,,320000 (bps),mp3,Not specified,,460565,https://www.xeno-canto.org/460565,Colombia,Fernando Castro,Tringa solitaria_Solitary Sandpiper,-73.9577,Not specified,05:30,Fernando Castro,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,,solsan,1 (mono),2008-00-00,Not specified,2,XC48600.mp3,Not specified,Solitary Sandpiper,Not specified,XC48600 Solitary Sandpiper (Tringa solitaria),[],,Tringa solitaria," Estancia El Potrero (alrededores Puerto Unzue), Gualeguaychu, Entre Rios",Not specified,44100 (Hz),Alarm call,49 m,In flight,128000 (bps),mp3,Not specified,,48600,https://www.xeno-canto.org/48600,Argentina,Bernabe Lopez-Lanus,Tringa solitaria_Solitary Sandpiper,Not specified,Not specified,?,Bernabe Lopez-Lanus,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,,solsan,1 (mono),2008-00-00,Not specified,2,XC48601.mp3,Not specified,Solitary Sandpiper,Not specified,XC48601 Solitary Sandpiper (Tringa solitaria),[],,Tringa solitaria," Estancia El Potrero (alrededores Puerto Unzue), Gualeguaychu, Entre Rios",Not specified,44100 (Hz),Alarm call,49 m,In flight,128000 (bps),mp3,Not specified,,48601,https://www.xeno-canto.org/48601,Argentina,Bernabe Lopez-Lanus,Tringa solitaria_Solitary Sandpiper,Not specified,Not specified,?,Bernabe Lopez-Lanus,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,no,solsan,2 (stereo),2019-07-31,level,10,XC489750.mp3,level,Solitary Sandpiper,7-20,XC489750 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Privanzas Los Mochis Ahome, Sinaloa",25.7324,48000 (Hz),"alarm call, flight call",10 m,"wildtronics mono amplified 
TAscam Dr05
.",144757 (bps),mp3,level,,489750,https://www.xeno-canto.org/489750,Mexico,Manuel Grosselet,Tringa solitaria_Solitary Sandpiper,-109.0271,0-3(s),07:30,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,solsan,1 (mono),2019-08-10,level,3,XC492163.mp3,level,Solitary Sandpiper,1-3,XC492163 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Privanzas Los Mochis Ahome, Sinaloa",25.7324,44100 (Hz),"flight call, frogs, my bowl",10 m,grabado en celular moto g5 plus en app recforge II y un Bowl de aluminuo,320000 (bps),mp3,level,,492163,https://www.xeno-canto.org/492163,Mexico,Isain Contreras Rodríguez,Tringa solitaria_Solitary Sandpiper,-109.0271,0-3(s),08:30,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,solsan,1 (mono),2019-09-22,level,17,XC498723.mp3,level,Solitary Sandpiper,1-3,XC498723 Solitary Sandpiper (Tringa solitaria),['Himantopus mexicanus_Black-necked Stilt'],yes,Tringa solitaria," Privanzas Los Mochis Ahome, Sinaloa",25.7324,44100 (Hz),"flight call, wind",10 m,moto g5 plus con app Recforge II,320000 (bps),mp3,level,Black-necked Stilt (Himantopus mexicanus),498723,https://www.xeno-canto.org/498723,Mexico,Isain Contreras Rodríguez,Tringa solitaria_Solitary Sandpiper,-109.0271,0-3(s),08:00,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,solsan,1 (mono),2019-09-22,level,4,XC498728.mp3,level,Solitary Sandpiper,1-3,XC498728 Solitary Sandpiper (Tringa solitaria),['Himantopus mexicanus_Black-necked Stilt'],yes,Tringa solitaria," Privanzas Los Mochis Ahome, Sinaloa",25.7324,44100 (Hz),"flight call, wind",10 m,moto g5 plus con app Recforge II,320000 (bps),mp3,level,Black-necked Stilt (Himantopus mexicanus),498728,https://www.xeno-canto.org/498728,Mexico,Isain Contreras Rodríguez,Tringa solitaria_Solitary Sandpiper,-109.0271,0-3(s),08:00,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,solsan,1 (mono),2019-10-14,level,9,XC504231.mp3,level,Solitary Sandpiper,1-3,XC504231 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Setor  Samambaia, mata seca, perto da UFG-Agronomia, Goiânia-Goiás",-16.6003,44100 (Hz),"adult, flight call, sex uncertain",750 m,,320000 (bps),mp3,level,,504231,https://www.xeno-canto.org/504231,Brazil,JAYRSON ARAUJO DE OLIVEIRA,Tringa solitaria_Solitary Sandpiper,-49.2802,6-10(s),7:55,JAYRSON ARAUJO DE OLIVEIRA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,,solsan,1 (mono),2005-03-24,Not specified,10,XC51886.mp3,Not specified,Solitary Sandpiper,Not specified,XC51886 Solitary Sandpiper (Tringa solitaria),[],,Tringa solitaria," Acambuco, Tartagal, Salta",-22.193127,44100 (Hz),song,? m,<a href=http://www.xeno-canto.org/graphics/conosur.jpg rel=lightbox>From Bird Sounds of Southern South America by Lopez-Lanus (2008)</a>,128000 (bps),mp3,Not specified,,51886,https://www.xeno-canto.org/51886,Argentina,Bernabe Lopez-Lanus,Tringa solitaria_Solitary Sandpiper,-63.94455,Not specified,?:?,Bernabe Lopez-Lanus,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
4.0,,solsan,1 (mono),2005-11-03,Not specified,18,XC51887.mp3,Not specified,Solitary Sandpiper,Not specified,XC51887 Solitary Sandpiper (Tringa solitaria),[],,Tringa solitaria," San Javier,  Santa Fe",-30.583027,44100 (Hz),song,? m,<a href=http://www.xeno-canto.org/graphics/conosur.jpg rel=lightbox>From Bird Sounds of Southern South America by Lopez-Lanus (2008)</a>,128000 (bps),mp3,Not specified,,51887,https://www.xeno-canto.org/51887,Argentina,Bernabe Lopez-Lanus,Tringa solitaria_Solitary Sandpiper,-59.948959,Not specified,?:?,Bernabe Lopez-Lanus,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,no,sonspa,1 (mono),2013-04-14,Not specified,172,XC129646.mp3,Not specified,Song Sparrow,Not specified,XC129646 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia," Oso Flaco Lake, Nipomo, California",35.0307,48000 (Hz),song,0 m,"Most songs the same, then at 1:57 you'll hear 3 different songs in a row. Nice frog in back(fore-)ground.",320000 (bps),mp3,Not specified,,129646,https://www.xeno-canto.org/129646,United States,Thomas G. Graves,Melospiza melodia_Song Sparrow,-120.6205,Not specified,6:58,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,no,sonspa,2 (stereo),2013-04-27,decreasing,60,XC131959.mp3,accelerating,Song Sparrow,>20,XC131959 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia," Réserve nationale de faune du cap Tourmente, La Côte-de-Beaupré, Québec",47.069,44100 (Hz),song,0 m,,128000 (bps),mp3,level,,131959,https://www.xeno-canto.org/131959,Canada,Martin St-Michel,Melospiza melodia_Song Sparrow,-70.7935,0-3(s),08:42,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,no,sonspa,2 (stereo),2013-04-27,level,34,XC131960.mp3,level,Song Sparrow,1-3,XC131960 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia," Réserve nationale de faune du cap Tourmente, La Côte-de-Beaupré, Québec",47.069,44100 (Hz),call,0 m,One adult calling while feeding from the ground with an American Tree Sparrow nearby.,128000 (bps),mp3,level,,131960,https://www.xeno-canto.org/131960,Canada,Martin St-Michel,Melospiza melodia_Song Sparrow,-70.7935,0-3(s),08:49,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,,sonspa,2 (stereo),2013-06-11,Not specified,40,XC138337.mp3,Not specified,Song Sparrow,Not specified,XC138337 Song Sparrow (Melospiza melodia),[],,Melospiza melodia," Foam Lake No. 276 (near  Leslie), Division No. 10, Saskatchewan",51.7772,44100 (Hz),song (partial),550 m,"Modifications: HPF 500 FO

Possibly same individual as XC139911, XC138340, XC138338.",128000 (bps),mp3,Not specified,,138337,https://www.xeno-canto.org/138337,Canada,Patrick Turgeon,Melospiza melodia_Song Sparrow,-103.5795,Not specified,06:00,Patrick Turgeon,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,,sonspa,2 (stereo),2013-06-07,Not specified,24,XC138338.mp3,Not specified,Song Sparrow,Not specified,XC138338 Song Sparrow (Melospiza melodia),[],,Melospiza melodia," Foam Lake No. 276 (near  Leslie), Division No. 10, Saskatchewan",51.7772,44100 (Hz),song,550 m,"Possibly same individual as XC139911, XC138340, XC138337.

bird-seen:no",128000 (bps),mp3,Not specified,,138338,https://www.xeno-canto.org/138338,Canada,Patrick Turgeon,Melospiza melodia_Song Sparrow,-103.5795,Not specified,05:03,Patrick Turgeon,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,,sonspa,2 (stereo),2013-06-08,Not specified,4,XC138340.mp3,Not specified,Song Sparrow,Not specified,XC138340 Song Sparrow (Melospiza melodia),[],,Melospiza melodia," Foam Lake No. 276 (near  Leslie), Division No. 10, Saskatchewan",51.7772,44100 (Hz),song,550 m,"Modifications: HPF 500 FI FO.

Possibly same individual as XC139911, XC138338, XC138337.

bird-seen:no",128000 (bps),mp3,Not specified,,138340,https://www.xeno-canto.org/138340,Canada,Patrick Turgeon,Melospiza melodia_Song Sparrow,-103.5795,Not specified,06:00,Patrick Turgeon,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,,sonspa,2 (stereo),2013-06-08,Not specified,279,XC139911.mp3,Not specified,Song Sparrow,Not specified,XC139911 Song Sparrow (Melospiza melodia),[],,Melospiza melodia," Foam Lake No. 276 (near  Leslie), Division No. 10, Saskatchewan",51.7772,44100 (Hz),song,550 m,"Modifications: HPF 1000

Possibly same individual as XC138340, XC138338, XC138337.

bird-seen:no",128000 (bps),mp3,Not specified,,139911,https://www.xeno-canto.org/139911,Canada,Patrick Turgeon,Melospiza melodia_Song Sparrow,-103.5795,Not specified,08:00,Patrick Turgeon,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,no,sonspa,1 (mono),2013-07-11,Not specified,145,XC142619.mp3,Not specified,Song Sparrow,Not specified,XC142619 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia," Union Bay Campground, Porcupine Mountains SP, Ontonagon, Michigan",46.8252,48000 (Hz),song,190 m,"First song type from a bird on territory near our campsite.

Recorded with Olympus LS-10S and homemade parabolic reflector.",192000 (bps),mp3,Not specified,,142619,https://www.xeno-canto.org/142619,United States,Jonathon Jongsma,Melospiza melodia_Song Sparrow,-89.6431,Not specified,10:49,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 3.0
5.0,yes,sonspa,1 (mono),2013-07-11,Not specified,75,XC142621.mp3,Not specified,Song Sparrow,Not specified,XC142621 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia," Union Bay Campground, Porcupine Mountains SP, Ontonagon, Michigan",46.8252,48000 (Hz),song,190 m,"Third song type from a bird on territory near our campsite. Same individual as XC142619.

Recorded with Olympus LS-10S and homemade parabolic reflector.",192000 (bps),mp3,Not specified,,142621,https://www.xeno-canto.org/142621,United States,Jonathon Jongsma,Melospiza melodia_Song Sparrow,-89.6431,Not specified,11:29,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 3.0
5.0,no,sonspa,2 (stereo),2013-09-20,level,16,XC147920.mp3,level,Song Sparrow,4-6,XC147920 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia, Botanical Garden UNAM,19.3163,44100 (Hz),song,2300 m,atypic song,128000 (bps),mp3,level,,147920,https://www.xeno-canto.org/147920,Mexico,Manuel Grosselet,Melospiza melodia_Song Sparrow,-99.1939,0-3(s),09:00,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,no,sonspa,1 (mono),2013-05-21,Not specified,54,XC149407.mp3,Not specified,Song Sparrow,Not specified,XC149407 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia," Homer Spit, Kenai Peninsula, Alaska",59.608,48000 (Hz),call,0 m,"various calls from one of a pair in response to pishing.  The other of the pair was actively gathering nesting material, so I suspect I was near their nest.  Habitat was the grassy margin of a stone jetty.",320000 (bps),mp3,Not specified,,149407,https://www.xeno-canto.org/149407,United States,Andrew Spencer,Melospiza melodia_Song Sparrow,-151.4325,Not specified,09:30,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,no,sonspa,1 (mono),2013-05-21,Not specified,50,XC149408.mp3,Not specified,Song Sparrow,Not specified,XC149408 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia," Homer Spit, Kenai Peninsula, Alaska",59.608,48000 (Hz),call,0 m,"various calls from one of a pair in response to pishing.  The other of the pair was actively gathering nesting material, so I suspect I was near their nest.  Habitat was the grassy margin of a stone jetty.",320000 (bps),mp3,Not specified,,149408,https://www.xeno-canto.org/149408,United States,Andrew Spencer,Melospiza melodia_Song Sparrow,-151.4325,Not specified,09:30,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,no,sonspa,1 (mono),2013-05-21,Not specified,9,XC149410.mp3,Not specified,Song Sparrow,Not specified,XC149410 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia," Homer Spit, Kenai Peninsula, Alaska",59.608,48000 (Hz),call,0 m,"various calls from one of a pair in response to pishing.  The other of the pair was actively gathering nesting material, so I suspect I was near their nest.  Habitat was the grassy margin of a stone jetty.",320000 (bps),mp3,Not specified,,149410,https://www.xeno-canto.org/149410,United States,Andrew Spencer,Melospiza melodia_Song Sparrow,-151.4325,Not specified,09:30,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,no,sonspa,1 (mono),2013-05-21,Not specified,33,XC149412.mp3,Not specified,Song Sparrow,Not specified,XC149412 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia," Homer Spit, Kenai Peninsula, Alaska",59.608,48000 (Hz),call,0 m,calls from the other of the pair from XC149407.,320000 (bps),mp3,Not specified,,149412,https://www.xeno-canto.org/149412,United States,Andrew Spencer,Melospiza melodia_Song Sparrow,-151.4325,Not specified,09:30,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,no,sonspa,1 (mono),2013-06-16,Not specified,29,XC149417.mp3,Not specified,Song Sparrow,Not specified,XC149417 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia," Chiniak Point, Kodiak Island, Alaska",57.6245,48000 (Hz),song,10 m,natural vocalization; songs from a bird perched at the top of a tall sea cliff adjacent to tall and dense grass.,320000 (bps),mp3,Not specified,,149417,https://www.xeno-canto.org/149417,United States,Andrew Spencer,Melospiza melodia_Song Sparrow,-152.1959,Not specified,09:30,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,no,sonspa,1 (mono),2013-06-16,Not specified,17,XC149419.mp3,Not specified,Song Sparrow,Not specified,XC149419 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia," Chiniak Point, Kodiak Island, Alaska",57.6245,48000 (Hz),song,10 m,natural vocalization; songs from a bird perched at the top of a tall sea cliff adjacent to tall and dense grass.,320000 (bps),mp3,Not specified,,149419,https://www.xeno-canto.org/149419,United States,Andrew Spencer,Melospiza melodia_Song Sparrow,-152.1959,Not specified,09:30,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
5.0,no,sonspa,1 (mono),2013-06-16,Not specified,48,XC149420.mp3,Not specified,Song Sparrow,Not specified,XC149420 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia," Chiniak Point, Kodiak Island, Alaska",57.6245,48000 (Hz),"call, song",10 m,natural vocalization; songs and a few calls from a bird perched at the top of a tall sea cliff adjacent to tall and dense grass.,320000 (bps),mp3,Not specified,,149420,https://www.xeno-canto.org/149420,United States,Andrew Spencer,Melospiza melodia_Song Sparrow,-152.1959,Not specified,09:30,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
